numero_processo,fluxo,worker_outcome,tst_resultado,tst_codigo,g1_resultado,g2_resultado,tem_g1,tem_g2
00108998520185150001,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00108591020215030009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00113892420165030030,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10003546220205020701,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00100269820185030137,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10009092720205020492,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00116569620165150018,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007661420215090011,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00112477520175150151,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004313120205090657,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00111398820165150116,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004931520175230131,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00111627320195150069,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00110307820185150092,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00201009420215040521,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000347620205090008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003412120205090011,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10010542420205020447,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008635620215190004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10009000420215020016,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10014889320195020076,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10014216120185020045,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10012771020215020069,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00018633820135020039,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01005682420215010070,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01005116320215010342,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01015514020175010045,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003578820215120032,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10010675820215020036,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01008836120205010046,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00104762220215150066,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01008592120215010071,G2→TST,INDEFINIDO,Desprovido,242,,Desprovimento,False,True
10004356220215020608,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01002896320225010018,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008958520145020002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009762220225100102,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007861120225100021,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01004982020215010001,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10000393420235020085,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00100195920155120041,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00011253720155050026,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007173820205090130,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00202722120205040020,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00211982420165040252,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00250732720215240007,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10010194520195020012,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10012311120215020719,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10008620320225020292,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004999020215060022,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001775020215100801,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01001139020205010071,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01001777420215010036,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10013335620205020464,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10013388820215020029,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10013787520185020708,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009699420215200002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10012514020215020383,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00115606720175030087,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00104840320205030184,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00111085620215180004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00209625420185040009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00015442120155090002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00249031320215240021,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00104195520195030018,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01003298020215010341,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008892120195050196,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10005027020205020605,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10013998220225020717,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008996720215120045,G2→TST,INDEFINIDO,Provido,237,,Provimento em Parte,False,True
10004048820205020022,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003448220225120023,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002860420175120040,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
01004958620175010007,G1→G2→TST,PERDEU,Provido,237,Procedência,Provimento,True,True
01004361120195010078,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01008032320175010040,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01012507020165010064,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01002157820205010050,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01007791920215010019,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
01020056520165010009,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
01017900920165010068,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01000898220205010323,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00104484720145010015,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00118991020145010015,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01011337620185010301,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01005462220215010019,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01004120720185010049,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004584820175060351,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00116992920165090041,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002536720225090122,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01002718720205010058,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01013864320165010072,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01000260620215010070,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01007725220175010056,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01007073720215010082,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10011420320215020714,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01006127920195010501,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00244125320225240091,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10011526820215020028,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008277920225120034,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01013606020195010033,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01001973120225010036,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10015219020215020051,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10007858020225020231,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10004755320225020044,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00001246820225080129,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10002942220225020442,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10011100420195020088,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004587320225120038,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00010133220205090010,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10000127520205020014,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10019093120225020221,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00207549620205040010,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003058720205120045,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10003610220225020049,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006122120225020081,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003269820225050009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00025654720175120012,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10012708320175020319,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10003977820225020361,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003581320225050039,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10016083620195020465,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10003369120215020382,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004868020215230002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10008670620215020051,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00003584020215050009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00010861320215090028,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00028148720125020032,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10001367620225020050,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00109582520215180053,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006889620155050025,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00003239720225120026,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001605720225120046,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009354220185050132,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003093320215060021,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10008732920205020445,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006693420165120034,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00003381120195050012,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00012729720175120026,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003684020225130005,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003977820215100015,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003383720215050013,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007330620215100105,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008306520225060401,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009886020215060012,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000498320215120054,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00003249820225230051,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00106810520225150070,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00114229020215150131,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10003393520215020030,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10002520220175020004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10010332020215020057,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00002383620225050017,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009936420165120053,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006070920225120058,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10016477520185020042,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10014124120215020386,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001979520225230008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10011659020215020085,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006666220225110013,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10009612220215020481,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10014041420185020372,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10025290320165020464,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10009885520215020432,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00017977120135090004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000066120175060020,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000584420175050001,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00201775820205040030,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008209220205090664,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00201223720215040333,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00005004520155050012,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005719420215120027,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00208890920205040334,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00013424020175210002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00017436320155050193,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001768320195050022,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003101220205050011,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003067420225050020,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00203776920185040019,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007059620195060015,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002386420215120053,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10002887120205020446,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00101266120155120055,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00107396720195150149,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00018600620165050133,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006877320175050015,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10004276120225020055,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00004344920215050014,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00004970720215050101,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10012258120215020079,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003363720205050002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00021246520175090007,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00020596120175090010,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
