numero_tst,numero_g1,trt_region,g1_codigo,g1_resultado,tst_resultado,tst_codigo,worker_outcome,core
00006588120215090658,00006580320215090684,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00006582021509
00003146820215090022,00003146820215090022,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00003142021509
00110785420225180014,00110785420225180014,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00110782022518
10003675020215020079,10003676120215020431,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10003672021502
01017011520175010241,01017012820175010075,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,01017012017501
01002888620175010266,01002886020175010501,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,01002882017501
01000295220195010321,01000299620195010080,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01000292019501
10012577920205020707,10012577920205020707,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10012572020502
10008869820195020045,10008862220195020038,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10008862019502
10006883720205020074,10006883720205020074,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10006882020502
10006122620215020608,10006125320215020211,UNKNOWN,219,Procedência,Provido,237,PERDEU,10006122021502
10012016820215020074,10012013020215020604,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10012012021502
10007187420195020020,10007187420195020020,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10007182019502
00004704420205090005,00004704420205090005,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004702020509
01005061920195010081,01005061920195010081,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01005062019501
01012721720175010025,01012724020175010082,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01012722017501
10002092720155020201,10002096420155020221,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10002092015502
01003536120195010541,01003533320195010033,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01003532019501
00105805420195150043,00105805420195150043,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00105802019515
00116560620195150014,00116566820195150058,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00116562019515
10007255920165020703,10007255920165020703,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10007252016502
00004441420215090651,00004440920215090006,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00004442021509
00000636120215050022,00000632220215050035,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00000632021505
10008866620215020421,10008869720215020443,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10008862021502
00116475320165150045,00116471620165150122,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00116472016515
10012389520215020074,10012389520215020074,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10012382021502
00006204520215090084,00006204520215090084,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00006202021509
00108969320225030173,00108969320225030173,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00108962022503
00006524820215090020,00006525120215090892,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00006522021509
00002772820215090673,00002776020215090242,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00002772021509
10009592320215020038,10009592320215020038,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10009592021502
10007438520205020074,10007433820205020704,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10007432020502
00102621320225030104,00102621320225030104,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00102622022503
00104690920215030084,00104692520215030014,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00104692021503
01011472820165010302,01011472820165010302,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01011472016501
00106453920215150153,00106454220215150055,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00106452021515
00114762020195150101,00114760320195150042,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00114762019515
01003572920175010522,01003572920175010522,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01003572017501
10008766220205020613,10008762520205020205,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10008762020502
01013460220185010069,01013468720185010073,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,01013462018501
01005745820195010019,01005749420195010201,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01005742019501
01002966720175010006,01002967920175010002,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01002962017501
01010413920175010041,01010413620175010042,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,01010412017501
00112006520155150024,00112006520155150024,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00112002015515
00113821920175150109,00113822220175150011,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00113822017515
00005441020225130008,00005441020225130008,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00005442022513
01000942020165010073,01000948220165010020,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,01000942016501
00002879020175050134,00002877120175050011,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00002872017505
10013356520215020472,10013357920215020435,UNKNOWN,220,Improcedência,Provido,237,GANHOU,10013352021502
00008734220215120054,00008736220215120015,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00008732021512
00108401720155010511,00108404620155010081,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00108402015501
00110769120175030074,00110769320175030138,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00110762017503
10001557620215020322,10001551920215020050,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10001552021502
10001787220215020079,10001789220215020040,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10001782021502
10005736620205020704,10005735720205020028,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10005732020502
10014205120215020472,10014205120215020472,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10014202021502
10002108020215020078,10002108420215020012,UNKNOWN,220,Improcedência,Provido,237,GANHOU,10002102021502
00005897620195090122,00005897620195090122,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00005892019509
00211788120195040008,00211788120195040008,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00211782019504
00200244020205040122,00200247020205040403,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00200242020504
10012134920215020085,10012135520215020374,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10012132021502
00005006820215050001,00005003720215050464,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00005002021505
00002883320215050038,00002883320215050038,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00002882021505
00109266520205150044,00109268820205150101,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00109262020515
10009666020215020023,10009660420215020462,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10009662021502
10017094520225020602,10017096920225020012,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10017092022502
10006604720195020319,10006604720195020319,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,10006602019502
00008988520185230076,00008988620185230108,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00008982018523
00103898320215180001,00103893820215180016,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00103892021518
01018947920165010042,01018947920165010042,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01018942016501
00001766720215050037,00001762720215050018,UNKNOWN,219,Procedência,Provido,237,PERDEU,00001762021505
00003836720215090130,00003831120215090084,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00003832021509
00008838120215090018,00008832320215090005,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00008832021509
00007858820195090011,00007858820195090011,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00007852019509
00001768520215090965,00001765420215090652,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00001762021509
00000223020225090093,00000226320225093671,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00000222022509
10011872520215020611,10011879020215020363,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10011872021502
10008495420215020707,10008493220215020003,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10008492021502
01018528920175010302,01018521620175010003,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,01018522017501
01004840820195010033,01004840820195010033,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01004842019501
00102199020225150056,00102198220225150188,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00102192022515
01014249620175010241,01014246620175010057,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01014242017501
00208977920205040012,00208976420205040405,UNKNOWN,219,Procedência,Provido,237,PERDEU,00208972020504
00117036920195150146,00117038720195150043,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00117032019515
00124581320165150045,00124585720165150095,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00124582016515
00009415720185050194,00009415720185050194,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00009412018505
00000715320215050017,00000713820215050022,UNKNOWN,219,Procedência,Provido,237,PERDEU,00000712021505
10007050520195020011,10007053920195020032,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10007052019502
00106666020205150117,00106667220205150113,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00106662020515
10011315320215020041,10011311620215020312,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10011312021502
10000427820185020015,10000427820185020015,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10000422018502
10005701120205020511,10005708420205020713,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10005702020502
00103085920215150150,00103083420215150126,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00103082021515
00007404420215230005,00007404420215230005,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00007402021523
10016346020185020015,10016343120185020057,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10016342018502
10006169720215020241,10006160320215020046,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10006162021502
00005860520215090041,00005864920215090673,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00005862021509
00002437220165090012,00002437220165090012,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00002432016509
10009869120205020021,10009867920205020607,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10009862020502
00205421220195040204,00205422720195040102,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00205422019504
00112999420215150001,00112990420215150128,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00112992021515
00012759720155050032,00012755720155050013,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00012752015505
00108507120205150131,00108507120205150131,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00108502020515
00004285420215050010,00004285420215050010,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004282021505
00206101920165040025,00206101920165040025,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00206102016504
00107171120185150095,00107174820185150115,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00107172018515
00108523220195150016,00108529520195150092,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00108522019515
00010653920185090029,00010653920185090029,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00010652018509
00102342620215150143,00102342620215150143,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00102342021515
00209337220165040009,00209337220165040009,UNKNOWN,219,Procedência,Provido,237,PERDEU,00209332016504
00000347420185090872,00000347420185090872,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00000342018509
00114951120195150106,00114956720195150152,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00114952019515
10010877420215020060,10010877420215020351,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10010872021502
10008753820205020044,10008758520205020481,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10008752020502
00000380920225090020,00000382620225090661,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00000382022509
00000044920185120001,00000044920185120001,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00000042018512
10002076920225020053,10002076620225020054,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10002072022502
00007506020215090011,00007506020215090011,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00007502021509
00007228220215090661,00007221220215090652,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00007222021509
10012101220225020004,10012104020225020706,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10012102022502
10002007320195020056,10002006920195020025,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10002002019502
01019152120165010021,01019154520165010207,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01019152016501
10004929320225020463,10004929320225020463,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10004922022502
10001295920225020705,10001293420225020002,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10001292022502
00108238520215150153,00108235720215150130,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00108232021515
00105468720205150126,00105466820205150003,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00105462020515
00002968120225120037,00002963220225120021,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00002962022512
00002842420195050019,00002846920195050004,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00002842019505
00200642120215040305,00200647420215040352,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00200642021504
01004036520205010052,01004037120205010050,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,01004032020501
10001356720225020058,10001357120225020089,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10001352022502
10011084920215020707,10011083420215020033,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10011082021502
00115841820165150016,00115841820165150016,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00115842016515
00007874320195210005,00007874320195210005,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00007872019521
10004611120215020301,10004619820215020466,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10004612021502
10004051020225020473,10004059020225020608,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10004052022502
10012512720205020431,10012519020205020701,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10012512020502
10001252620205020015,10001258020205020482,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10001252020502
00103377920175030087,00103377920175030087,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00103372017503
00008115420215190006,00008115420215190006,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00008112021519
10009025320215020701,10009028920215020010,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10009022021502
00105005020165150058,00105002420165150002,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00105002016515
00008092620175050035,00008092620175050035,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00008092017505
00008358220165050027,00008358220165050027,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00008352016505
00005973020205050122,00005973020205050122,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00005972020505
00000087620215120035,00000084220215120014,UNKNOWN,219,Procedência,Provido,237,PERDEU,00000082021512
10006092620215020332,10006092620215020332,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10006092021502
00011112720195090018,00011112720195090018,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00011112019509
00000741020175130022,00000741020175130022,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00000742017513
00009820520215090195,00009820520215090195,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00009822021509
10009624120225020717,10009624220225020070,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10009622022502
00118203920195150056,00118207820195150140,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00118202019515
00106339820205150043,00106338820205150014,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00106332020515
10011148220215020472,10011148220215020472,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10011142021502
