numero_processo,g1_fonte,g1_resultado,g2_resultado,tst_resultado,worker_outcome,tem_dados_reais_g1,core
00013280920115010007,NENHUMA,,,Desprovido,PERDEU,False,00013282011501
10008273720205020446,NENHUMA,,,Desprovido,PERDEU,False,10008272020502
00103623620165150009,NENHUMA,,,Provido,GANHOU,False,00103622016515
00006075520215120054,NENHUMA,,,Desprovido,PERDEU,False,00006072021512
00163872820175160001,NENHUMA,,,Desprovido,PERDEU,False,00163872017516
10006552820215020069,NENHUMA,,,Desprovido,PERDEU,False,10006552021502
10020260420175020025,NENHUMA,,,Desprovido,PERDEU,False,10020262017502
01000916120205010029,NENHUMA,,,Desprovido,PERDEU,False,01000912020501
10006885620205020003,NENHUMA,,,Desprovido,PERDEU,False,10006882020502
00018518220165120025,NENHUMA,,,Desprovido,PERDEU,False,00018512016512
00108844620145150005,NENHUMA,,,Desprovido,PERDEU,False,00108842014515
00105227620215030023,NENHUMA,,,Desprovido,PERDEU,False,00105222021503
00115777020155010074,NENHUMA,,,Desprovido,PERDEU,False,00115772015501
00002378120225130032,NENHUMA,,,Desprovido,PERDEU,False,00002372022513
00002936620205120015,NENHUMA,,,Desprovido,PERDEU,False,00002932020512
10015794520195020316,NENHUMA,,,Desprovido,PERDEU,False,10015792019502
01010100820205010431,NENHUMA,,,Desprovido,PERDEU,False,01010102020501
00002917020175080126,NENHUMA,,,Desprovido,PERDEU,False,00002912017508
00205117420205040812,NENHUMA,,,Desprovido,PERDEU,False,00205112020504
00000436720205120036,NENHUMA,,,Desprovido,PERDEU,False,00000432020512
00000466520205050020,NENHUMA,,,Desprovido,PERDEU,False,00000462020505
00009259420205170131,NENHUMA,,,Desprovido,PERDEU,False,00009252020517
00110309320205150032,NENHUMA,,,Desprovido,PERDEU,False,00110302020515
00106498020205150066,NENHUMA,,,Desprovido,PERDEU,False,00106492020515
00110225320195150129,NENHUMA,,,Desprovido,PERDEU,False,00110222019515
00002699520225120038,NENHUMA,,,Desprovido,PERDEU,False,00002692022512
00100583220205180003,NENHUMA,,,Desprovido,PERDEU,False,00100582020518
00112600620195150151,NENHUMA,,,Desprovido,PERDEU,False,00112602019515
00010893620175050022,G2_REAL,Improcedência,,Desprovido,PERDEU,True,00010892017505
01007003020205010066,NENHUMA,,,Desprovido,PERDEU,False,01007002020501
01017402120175010044,NENHUMA,,,Desprovido,PERDEU,False,01017402017501
00008347620215200004,NENHUMA,,,Desprovido,PERDEU,False,00008342021520
00000435820225200009,NENHUMA,,,Desprovido,PERDEU,False,00000432022520
00006432620205060143,NENHUMA,,,Desprovido,PERDEU,False,00006432020506
00007213420215080012,NENHUMA,,,Desprovido,PERDEU,False,00007212021508
00116311520175030008,NENHUMA,,,Desprovido,PERDEU,False,00116312017503
00009798120195090660,NENHUMA,,,Desprovido,PERDEU,False,00009792019509
00013212320195090004,NENHUMA,,,Desprovido,PERDEU,False,00013212019509
00015181320215090002,NENHUMA,,,Desprovido,PERDEU,False,00015182021509
00007179120215200002,NENHUMA,,,Desprovido,PERDEU,False,00007172021520
00007474520205090010,NENHUMA,,,Desprovido,PERDEU,False,00007472020509
00001344720205120008,NENHUMA,,,Desprovido,PERDEU,False,00001342020512
00006070220205090013,NENHUMA,,,Desprovido,PERDEU,False,00006072020509
00003614120215090669,NENHUMA,,,Desprovido,PERDEU,False,00003612021509
00001593120215090001,NENHUMA,,,Desprovido,PERDEU,False,00001592021509
00001332820205090014,NENHUMA,,,Desprovido,PERDEU,False,00001332020509
00001346520195090008,NENHUMA,,,Desprovido,PERDEU,False,00001342019509
00217845720165040512,NENHUMA,,,Desprovido,PERDEU,False,00217842016504
00201701320215040004,NENHUMA,,,Desprovido,PERDEU,False,00201702021504
00100313720205180007,NENHUMA,,,Provido,GANHOU,False,00100312020518
00201370220135040522,NENHUMA,,,Desprovido,PERDEU,False,00201372013504
00200505320215040332,NENHUMA,,,Desprovido,PERDEU,False,00200502021504
00212236420195040015,NENHUMA,,,Provido,GANHOU,False,00212232019504
00008536120195120041,NENHUMA,,,Desprovido,PERDEU,False,00008532019512
00206555220175040101,NENHUMA,,,Desprovido,PERDEU,False,00206552017504
00209863220165040404,NENHUMA,,,Desprovido,PERDEU,False,00209862016504
00007728220215220003,NENHUMA,,,Desprovido,PERDEU,False,00007722021522
00011516020195190008,NENHUMA,,,Desprovido,PERDEU,False,00011512019519
00007222520215190008,NENHUMA,,,Desprovido,PERDEU,False,00007222021519
00008044520175190057,NENHUMA,,,Provido,GANHOU,False,00008042017519
00003803520215190001,NENHUMA,,,Desprovido,PERDEU,False,00003802021519
00207030320175040233,G2_REAL,Procedência em Parte,,Desprovido,GANHOU,True,00207032017504
00014710420175050192,G2_REAL,Procedência,,Desprovido,GANHOU,True,00014712017505
00004068620195050132,NENHUMA,,,Desprovido,PERDEU,False,00004062019505
00102400820215150119,NENHUMA,,,Provido,GANHOU,False,00102402021515
00205307420205040232,NENHUMA,,,Desprovido,PERDEU,False,00205302020504
01010510220195010013,NENHUMA,,,Desprovido,PERDEU,False,01010512019501
00103321220205150057,NENHUMA,,,Provido,GANHOU,False,00103322020515
00003623120175050005,NENHUMA,,,Desprovido,PERDEU,False,00003622017505
00117295220145010075,NENHUMA,,,Provido,GANHOU,False,00117292014501
00009371820175050012,G2_REAL,Improcedência,,Desprovido,PERDEU,True,00009372017505
01007357520195010243,NENHUMA,,,Desprovido,PERDEU,False,01007352019501
00008610620175050008,NENHUMA,,,Desprovido,PERDEU,False,00008612017505
00005913820215080014,NENHUMA,,,Desprovido,PERDEU,False,00005912021508
00001640320215120023,NENHUMA,,,Provido,GANHOU,False,00001642021512
00109091920215180009,NENHUMA,,,Desprovido,PERDEU,False,00109092021518
00005019120205080005,NENHUMA,,,Provido,GANHOU,False,00005012020508
01002648520215010050,NENHUMA,,,Desprovido,PERDEU,False,01002642021501
00106691620205150052,NENHUMA,,,Desprovido,PERDEU,False,00106692020515
00105262720195150128,NENHUMA,,,Desprovido,PERDEU,False,00105262019515
00105988020175150064,G2_REAL,Improcedência,,Desprovido,PERDEU,True,00105982017515
00115937220195150016,NENHUMA,,,Desprovido,PERDEU,False,00115932019515
00004965120205050038,NENHUMA,,,Desprovido,PERDEU,False,00004962020505
00004896620185050026,NENHUMA,,,Provido,GANHOU,False,00004892018505
00102262320135010045,NENHUMA,,,Provido,GANHOU,False,00102262013501
00000612620195050131,NENHUMA,,,Desprovido,PERDEU,False,00000612019505
00003760820215220003,NENHUMA,,,Desprovido,PERDEU,False,00003762021522
00001161920225130011,NENHUMA,,,Desprovido,PERDEU,False,00001162022513
01007608920195010081,NENHUMA,,,Desprovido,PERDEU,False,01007602019501
00006154020185090662,NENHUMA,,,Provido,GANHOU,False,00006152018509
00010395220205100802,NENHUMA,,,Desprovido,PERDEU,False,00010392020510
00207321820195040028,G2_REAL,Improcedência,,Provido,GANHOU,True,00207322019504
00015602020175100020,NENHUMA,,,Desprovido,PERDEU,False,00015602017510
00006122220135020447,NENHUMA,,,Desprovido,PERDEU,False,00006122013502
00008944320215080114,NENHUMA,,,Desprovido,PERDEU,False,00008942021508
10000416720215020022,NENHUMA,,,Provido,GANHOU,False,10000412021502
10007055920205020014,NENHUMA,,,Desprovido,PERDEU,False,10007052020502
00002776820215060331,NENHUMA,,,Desprovido,PERDEU,False,00002772021506
10006341220205020611,NENHUMA,,,Provido,GANHOU,False,10006342020502
00116772220165150067,NENHUMA,,,Desprovido,PERDEU,False,00116772016515
00211095220195040007,G2_REAL,Improcedência,,Desprovido,PERDEU,True,00211092019504
00106838420215030153,NENHUMA,,,Desprovido,PERDEU,False,00106832021503
00000146020215200003,NENHUMA,,,Desprovido,PERDEU,False,00000142021520
00112492120145150096,NENHUMA,,,Desprovido,PERDEU,False,00112492014515
00005358720215200008,NENHUMA,,,Desprovido,PERDEU,False,00005352021520
00003114220215120051,NENHUMA,,,Desprovido,PERDEU,False,00003112021512
00008958720175120039,NENHUMA,,,Desprovido,PERDEU,False,00008952017512
00203344720135040007,NENHUMA,,,Provido,GANHOU,False,00203342013504
10012591820205020006,NENHUMA,,,Desprovido,PERDEU,False,10012592020502
10010274920205020606,NENHUMA,,,Desprovido,PERDEU,False,10010272020502
10024064820155020461,NENHUMA,,,Desprovido,PERDEU,False,10024062015502
10000027720215020052,NENHUMA,,,Desprovido,PERDEU,False,10000022021502
10002669120215020053,NENHUMA,,,Provido,GANHOU,False,10002662021502
10010976820195020261,NENHUMA,,,Desprovido,PERDEU,False,10010972019502
10006911920175020002,NENHUMA,,,Desprovido,PERDEU,False,10006912017502
00012224320145020030,NENHUMA,,,Desprovido,PERDEU,False,00012222014502
00004492520195050196,NENHUMA,,,Desprovido,PERDEU,False,00004492019505
10002075620195020059,NENHUMA,,,Desprovido,PERDEU,False,10002072019502
00009903520175050194,NENHUMA,,,Desprovido,PERDEU,False,00009902017505
00201614020215040331,NENHUMA,,,Desprovido,PERDEU,False,00201612021504
00007271320175050029,NENHUMA,,,Desprovido,PERDEU,False,00007272017505
01004930820175010431,NENHUMA,,,Desprovido,PERDEU,False,01004932017501
00012353720195090009,NENHUMA,,,Desprovido,PERDEU,False,00012352019509
10008954920165020018,NENHUMA,,,Desprovido,PERDEU,False,10008952016502
00005396020215090872,NENHUMA,,,Desprovido,PERDEU,False,00005392021509
00007175220155050024,NENHUMA,,,Desprovido,PERDEU,False,00007172015505
10001075720215020342,NENHUMA,,,Desprovido,PERDEU,False,10001072021502
10007136420205020716,NENHUMA,,,Desprovido,PERDEU,False,10007132020502
10000115620215020402,NENHUMA,,,Desprovido,PERDEU,False,10000112021502
10005054320215020232,NENHUMA,,,Desprovido,PERDEU,False,10005052021502
00112972720165030101,NENHUMA,,,Desprovido,PERDEU,False,00112972016503
00002241020225190002,NENHUMA,,,Desprovido,PERDEU,False,00002242022519
00004011820205190010,NENHUMA,,,Desprovido,PERDEU,False,00004012020519
00016912420175090084,NENHUMA,,,Desprovido,PERDEU,False,00016912017509
00013264820195090003,NENHUMA,,,Provido,GANHOU,False,00013262019509
10000935320215020381,NENHUMA,,,Desprovido,PERDEU,False,10000932021502
00216443920145040012,NENHUMA,,,Desprovido,PERDEU,False,00216442014504
00009301620205090010,NENHUMA,,,Desprovido,PERDEU,False,00009302020509
10001662720215020057,NENHUMA,,,Desprovido,PERDEU,False,10001662021502
10012126920205020321,NENHUMA,,,Desprovido,PERDEU,False,10012122020502
00007706520195090029,NENHUMA,,,Desprovido,PERDEU,False,00007702019509
10015900420195020016,NENHUMA,,,Provido,GANHOU,False,10015902019502
00006235220215090002,NENHUMA,,,Provido,GANHOU,False,00006232021509
10009573120205020089,NENHUMA,,,Desprovido,PERDEU,False,10009572020502
00004642720205060391,NENHUMA,,,Desprovido,PERDEU,False,00004642020506
00004273620215090664,NENHUMA,,,Desprovido,PERDEU,False,00004272021509
00002106420205090005,NENHUMA,,,Desprovido,PERDEU,False,00002102020509
10000409720215020017,NENHUMA,,,Desprovido,PERDEU,False,10000402021502
10000462120175020381,NENHUMA,,,Desprovido,PERDEU,False,10000462017502
00101238420225030064,NENHUMA,,,Desprovido,PERDEU,False,00101232022503
00004406520225190003,NENHUMA,,,Desprovido,PERDEU,False,00004402022519
00011752420195060017,NENHUMA,,,Desprovido,PERDEU,False,00011752019506
10007554020205020611,NENHUMA,,,Provido,GANHOU,False,10007552020502
01011530720195010245,NENHUMA,,,Desprovido,PERDEU,False,01011532019501
00011626520185070006,NENHUMA,,,Desprovido,PERDEU,False,00011622018507
00001796120205050003,NENHUMA,,,Desprovido,PERDEU,False,00001792020505
00004278620195050221,NENHUMA,,,Desprovido,PERDEU,False,00004272019505
00001059020215090122,NENHUMA,,,Desprovido,PERDEU,False,00001052021509
10006283120215020009,NENHUMA,,,Desprovido,PERDEU,False,10006282021502
10012944620215020069,NENHUMA,,,Desprovido,PERDEU,False,10012942021502
10015037620195020718,NENHUMA,,,Desprovido,PERDEU,False,10015032019502
10016771220195020710,NENHUMA,,,Desprovido,PERDEU,False,10016772019502
10014289020205020010,NENHUMA,,,Desprovido,PERDEU,False,10014282020502
10001223920215020467,NENHUMA,,,Desprovido,PERDEU,False,10001222021502
10000861220195020032,NENHUMA,,,Desprovido,PERDEU,False,10000862019502
10003136620215020473,NENHUMA,,,Desprovido,PERDEU,False,10003132021502
10005098920205020402,NENHUMA,,,Desprovido,PERDEU,False,10005092020502
00112985120175150001,G2_REAL,Procedência em Parte,,Desprovido,GANHOU,True,00112982017515
00117895120195150110,NENHUMA,,,Desprovido,PERDEU,False,00117892019515
10003061220175020054,NENHUMA,,,Desprovido,PERDEU,False,10003062017502
10002469020215020703,NENHUMA,,,Desprovido,PERDEU,False,10002462021502
10014206320175020481,NENHUMA,,,Desprovido,PERDEU,False,10014202017502
01019527220165010401,NENHUMA,,,Desprovido,PERDEU,False,01019522016501
01019773620175010018,NENHUMA,,,Desprovido,PERDEU,False,01019772017501
10001424520215020462,NENHUMA,,,Desprovido,PERDEU,False,10001422021502
00113331820135010073,NENHUMA,,,Desprovido,PERDEU,False,00113332013501
00200438920205040334,NENHUMA,,,Desprovido,PERDEU,False,00200432020504
10007748520215020037,NENHUMA,,,Desprovido,PERDEU,False,10007742021502
10015487020205020613,NENHUMA,,,Desprovido,PERDEU,False,10015482020502
00105799420195150067,NENHUMA,,,Desprovido,PERDEU,False,00105792019515
10007626020215020073,NENHUMA,,,Desprovido,PERDEU,False,10007622021502
10000987420215020252,NENHUMA,,,Desprovido,PERDEU,False,10000982021502
10003928420205020051,NENHUMA,,,Desprovido,PERDEU,False,10003922020502
00010635220205090594,NENHUMA,,,Desprovido,PERDEU,False,00010632020509
00000151220205090965,NENHUMA,,,Desprovido,PERDEU,False,00000152020509
00207352520185040022,NENHUMA,,,Provido,GANHOU,False,00207352018504
00115076220185150008,NENHUMA,,,Desprovido,PERDEU,False,00115072018515
10008971220185020709,NENHUMA,,,Desprovido,PERDEU,False,10008972018502
00210207120205040014,NENHUMA,,,Desprovido,PERDEU,False,00210202020504
00219075820165040511,NENHUMA,,,Desprovido,PERDEU,False,00219072016504
10006214920205020017,NENHUMA,,,Desprovido,PERDEU,False,10006212020502
10005772620215020492,NENHUMA,,,Desprovido,PERDEU,False,10005772021502
10022594820175020462,NENHUMA,,,Desprovido,PERDEU,False,10022592017502
00205974420145040751,NENHUMA,,,Desprovido,PERDEU,False,00205972014504
10000623120215020608,NENHUMA,,,Desprovido,PERDEU,False,10000622021502
10000122220185020313,NENHUMA,,,Desprovido,PERDEU,False,10000122018502
00003641420215120054,NENHUMA,,,Desprovido,PERDEU,False,00003642021512
01008583720205010082,NENHUMA,,,Provido,GANHOU,False,01008582020501
00001857720215050021,NENHUMA,,,Desprovido,PERDEU,False,00001852021505
00118866420175150096,G2_REAL,Improcedência,,Desprovido,PERDEU,True,00118862017515
10005915820195020046,NENHUMA,,,Desprovido,PERDEU,False,10005912019502
10005421720205020067,NENHUMA,,,Desprovido,PERDEU,False,10005422020502
00010727820205220003,NENHUMA,,,Provido,GANHOU,False,00010722020522
00103418920205150148,NENHUMA,,,Desprovido,PERDEU,False,00103412020515
00004008920175050022,G2_REAL,Improcedência,,Desprovido,PERDEU,True,00004002017505
10007264120215020033,NENHUMA,,,Desprovido,PERDEU,False,10007262021502
10002898020205020050,NENHUMA,,,Desprovido,PERDEU,False,10002892020502
00112944720175150087,NENHUMA,,,Desprovido,PERDEU,False,00112942017515
00117893220155150097,NENHUMA,,,Desprovido,PERDEU,False,00117892015515
10009096320215020501,NENHUMA,,,Desprovido,PERDEU,False,10009092021502
00001929420215200007,NENHUMA,,,Desprovido,PERDEU,False,00001922021520
10021537020175020241,NENHUMA,,,Desprovido,PERDEU,False,10021532017502
10014688420215020221,NENHUMA,,,Desprovido,PERDEU,False,10014682021502
00100810920215150073,NENHUMA,,,Desprovido,PERDEU,False,00100812021515
00028144420145020056,NENHUMA,,,Provido,GANHOU,False,00028142014502
00006491020175050032,G2_REAL,Improcedência,,Desprovido,PERDEU,True,00006492017505
00006883720195090028,NENHUMA,,,Desprovido,PERDEU,False,00006882019509
00003858420215090664,NENHUMA,,,Desprovido,PERDEU,False,00003852021509
00001005520215090094,NENHUMA,,,Desprovido,PERDEU,False,00001002021509
00000577820215090657,NENHUMA,,,Desprovido,PERDEU,False,00000572021509
00000694420215090673,NENHUMA,,,Desprovido,PERDEU,False,00000692021509
00005179020165050030,NENHUMA,,,Desprovido,PERDEU,False,00005172016505
00008046120135020056,NENHUMA,,,Desprovido,PERDEU,False,00008042013502
10007865420205020322,NENHUMA,,,Desprovido,PERDEU,False,10007862020502
10019854620175020313,NENHUMA,,,Desprovido,PERDEU,False,10019852017502
10011701020195020465,NENHUMA,,,Desprovido,PERDEU,False,10011702019502
00010999720205100002,NENHUMA,,,Desprovido,PERDEU,False,00010992020510
00006837320195120014,NENHUMA,,,Desprovido,PERDEU,False,00006832019512
10008528720205020466,NENHUMA,,,Desprovido,PERDEU,False,10008522020502
00116649020155150153,NENHUMA,,,Desprovido,PERDEU,False,00116642015515
10020408420175020381,NENHUMA,,,Desprovido,PERDEU,False,10020402017502
10005314020205020082,NENHUMA,,,Desprovido,PERDEU,False,10005312020502
10020470320195020221,NENHUMA,,,Desprovido,PERDEU,False,10020472019502
00207264920195040371,G2_REAL,Procedência em Parte,,Desprovido,GANHOU,True,00207262019504
00201747420205040751,NENHUMA,,,Desprovido,PERDEU,False,00201742020504
00200823820195040232,NENHUMA,,,Desprovido,PERDEU,False,00200822019504
00802007920095020201,NENHUMA,,,Desprovido,PERDEU,False,00802002009502
00104982520165030055,NENHUMA,,,Desprovido,PERDEU,False,00104982016503
00015823020125010012,NENHUMA,,,Desprovido,PERDEU,False,00015822012501
10015137020215020033,NENHUMA,,,Desprovido,PERDEU,False,10015132021502
10008750220205020444,NENHUMA,,,Desprovido,PERDEU,False,10008752020502
01589004420095100008,NENHUMA,,,Desprovido,PERDEU,False,01589002009510
00010317520205100802,NENHUMA,,,Desprovido,PERDEU,False,00010312020510
10007640220195020202,NENHUMA,,,Desprovido,PERDEU,False,10007642019502
10003169520215020707,NENHUMA,,,Desprovido,PERDEU,False,10003162021502
00138259820175150122,G2_REAL,Improcedência,,Desprovido,PERDEU,True,00138252017515
00001706220175050017,G2_REAL,Improcedência,,Desprovido,PERDEU,True,00001702017505
00014072820165050192,NENHUMA,,,Desprovido,PERDEU,False,00014072016505
00005974820205050019,NENHUMA,,,Desprovido,PERDEU,False,00005972020505
10004288620215020053,NENHUMA,,,Desprovido,PERDEU,False,10004282021502
10021235820175020201,NENHUMA,,,Desprovido,PERDEU,False,10021232017502
10017004620195020034,NENHUMA,,,Desprovido,PERDEU,False,10017002019502
10008647920185020302,NENHUMA,,,Desprovido,PERDEU,False,10008642018502
10005606020205020383,NENHUMA,,,Desprovido,PERDEU,False,10005602020502
